25769803780,30064771127,REACHING_DEF,"tmp1 = os.path
os.path.exists(filepath)"
25769803780,30064771128,REACHING_DEF,"tmp1 = os.path
os.path.exists(filepath)"
25769803780,30064771128,REACHING_DEF,
25769803781,30064771127,REACHING_DEF,"tmp2 = os.path
os.path.getsize(filepath)"
25769803781,30064771127,REACHING_DEF,
25769803794,30064771161,REACHING_DEF,"tmp11 = os.path
os.path.exists(CENTERS_FILE)"
25769803794,30064771161,REACHING_DEF,
25769803795,30064771184,REACHING_DEF,"tmp12 = {}
tmp12[""id""] = 1
tmp12[""name""] = ""Center A""
tmp12[""address""] = ""123 Main Street, Cairo""
tmp12[""vaccines""] = [""Pfizer"", ""Moderna""]
tmp12"
25769803795,30064771184,REACHING_DEF,
25769803796,30064771184,REACHING_DEF,"tmp13 = {}
tmp13[""id""] = 2
tmp13[""name""] = ""Center B""
tmp13[""address""] = ""456 Second Avenue, Alexandria""
tmp13[""vaccines""] = [""AstraZeneca"", ""Johnson & Johnson""]
tmp13"
25769803796,30064771184,REACHING_DEF,
25769803800,30064771201,REACHING_DEF,"tmp14 = <operator>.genExp
tmp15 = users.__iter__()
while ... : ...
tmp14"
25769803800,30064771201,REACHING_DEF,
25769803801,68719476869,REACHING_DEF,"tmp16 = os.urandom(16)
os.urandom(16).hex()"
25769803801,30064771208,REACHING_DEF,"tmp16 = os.urandom(16)
os.urandom(16).hex()"
25769803801,30064771208,REACHING_DEF,
25769803802,68719476883,REACHING_DEF,"tmp17 = {}
tmp17[""id""] = 0
tmp17[""name""] = ""Administrator""
tmp17[""email""] = ""admin@system.com""
tmp17[""password""] = _hash(""admin123"", admin_salt)
tmp17[""salt""] = admin_salt
tmp17[""phone""] = ""0000000000""
tmp17[""national_id""] = ""0000000000""
tmp17[""is_admin""] = True
tmp17"
25769803802,30064771228,REACHING_DEF,"tmp17 = {}
tmp17[""id""] = 0
tmp17[""name""] = ""Administrator""
tmp17[""email""] = ""admin@system.com""
tmp17[""password""] = _hash(""admin123"", admin_salt)
tmp17[""salt""] = admin_salt
tmp17[""phone""] = ""0000000000""
tmp17[""national_id""] = ""0000000000""
tmp17[""is_admin""] = True
tmp17"
25769803802,30064771228,REACHING_DEF,
25769803804,30064771236,REACHING_DEF,"tmp18 = os.path
os.path.exists(RESERVATIONS_FILE)"
25769803804,30064771236,REACHING_DEF,
25769803807,68719476903,REACHING_DEF,"tmp19 = input(prompt)
input(prompt).strip()"
25769803807,30064771244,REACHING_DEF,"tmp19 = input(prompt)
input(prompt).strip()"
25769803807,30064771244,REACHING_DEF,
25769803812,68719476918,REACHING_DEF,"tmp20 = input(prompt)
input(prompt).strip()"
25769803812,30064771256,REACHING_DEF,"tmp20 = input(prompt)
input(prompt).strip()"
25769803812,30064771256,REACHING_DEF,
25769803816,68719476930,REACHING_DEF,"tmp21 = input(prompt)
input(prompt).strip()"
25769803816,30064771266,REACHING_DEF,"tmp21 = input(prompt)
input(prompt).strip()"
25769803816,30064771266,REACHING_DEF,
25769803823,68719476944,REACHING_DEF,"tmp24 = input(f""{prompt} (y/n): "")
input(f""{prompt} (y/n): "").strip()"
25769803823,30064771279,REACHING_DEF,"tmp24 = input(f""{prompt} (y/n): "")
input(f""{prompt} (y/n): "").strip()"
25769803823,30064771279,REACHING_DEF,
25769803824,30064771282,REACHING_DEF,"tmp23 = tmp24 = input(f""{prompt} (y/n): "")
input(f""{prompt} (y/n): "").strip()
input(f""{prompt} (y/n): "").strip().lower()"
25769803824,30064771282,REACHING_DEF,
25769803826,68719476954,REACHING_DEF,"tmp26 = password + salt
password + salt.encode()"
25769803826,30064771289,REACHING_DEF,"tmp26 = password + salt
password + salt.encode()"
25769803826,30064771289,REACHING_DEF,
25769803827,141733920775,REACHING_DEF,
25769803827,141733920775,REACHING_DEF,"tmp25 = hashlib.sha256(password + salt.encode())
hashlib.sha256(password + salt.encode()).hexdigest()"
25769803835,30064771333,REACHING_DEF,"tmp27 = <operator>.genExp
tmp28 = users.__iter__()
while ... : ...
tmp27"
25769803835,30064771333,REACHING_DEF,
25769803839,30064771346,REACHING_DEF,"tmp29 = <operator>.genExp
tmp30 = users.__iter__()
while ... : ...
tmp29"
25769803839,30064771346,REACHING_DEF,
25769803840,68719477025,REACHING_DEF,"tmp31 = os.urandom(16)
os.urandom(16).hex()"
25769803840,30064771354,REACHING_DEF,"tmp31 = os.urandom(16)
os.urandom(16).hex()"
25769803840,30064771354,REACHING_DEF,
25769803841,68719477045,REACHING_DEF,"tmp32 = {}
tmp32[""id""] = user_id
tmp32[""name""] = name
tmp32[""email""] = email
tmp32[""password""] = _hash(password, salt)
tmp32[""salt""] = salt
tmp32[""phone""] = phone
tmp32[""national_id""] = national_id
tmp32"
25769803841,30064771373,REACHING_DEF,"tmp32 = {}
tmp32[""id""] = user_id
tmp32[""name""] = name
tmp32[""email""] = email
tmp32[""password""] = _hash(password, salt)
tmp32[""salt""] = salt
tmp32[""phone""] = phone
tmp32[""national_id""] = national_id
tmp32"
25769803841,30064771373,REACHING_DEF,
25769803846,30064771397,REACHING_DEF,"tmp33 = <operator>.genExp
tmp34 = users.__iter__()
while ... : ...
tmp33"
25769803846,30064771397,REACHING_DEF,
25769803849,68719477090,REACHING_DEF,"tmp36 = range(1, MAX_LOGIN_ATTEMPTS + 1)
tmp36.__iter__()"
25769803849,30064771415,REACHING_DEF,"tmp36 = range(1, MAX_LOGIN_ATTEMPTS + 1)
tmp36.__iter__()"
25769803849,30064771415,REACHING_DEF,
25769803853,68719477101,REACHING_DEF,"tmp37 = input(""Email: "")
input(""Email: "").strip()"
25769803853,30064771426,REACHING_DEF,"tmp37 = input(""Email: "")
input(""Email: "").strip()"
25769803853,30064771426,REACHING_DEF,
25769803858,68719477135,REACHING_DEF,"tmp40 = range(1, MAX_LOGIN_ATTEMPTS + 1)
tmp40.__iter__()"
25769803858,30064771462,REACHING_DEF,"tmp40 = range(1, MAX_LOGIN_ATTEMPTS + 1)
tmp40.__iter__()"
25769803858,30064771462,REACHING_DEF,
25769803862,68719477160,REACHING_DEF,"tmp44 = _ask(""Vaccines (comma-separated): "")
_ask(""Vaccines (comma-separated): "").split("","")"
25769803862,30064771488,REACHING_DEF,"tmp44 = _ask(""Vaccines (comma-separated): "")
_ask(""Vaccines (comma-separated): "").split("","")"
25769803862,30064771488,REACHING_DEF,
25769803863,68719477163,REACHING_DEF,"tmp43 = tmp44 = _ask(""Vaccines (comma-separated): "")
_ask(""Vaccines (comma-separated): "").split("","")
tmp43.__iter__()"
25769803863,30064771491,REACHING_DEF,"tmp43 = tmp44 = _ask(""Vaccines (comma-separated): "")
_ask(""Vaccines (comma-separated): "").split("","")
tmp43.__iter__()"
25769803863,30064771491,REACHING_DEF,
25769803867,68719477170,REACHING_DEF,"tmp41 = []
tmp42 = tmp43 = tmp44 = _ask(""Vaccines (comma-separated): "")
_ask(""Vaccines (comma-separated): "").split("","")
tmp43.__iter__()
while ... : ...
tmp41"
25769803867,30064771498,REACHING_DEF,"tmp41 = []
tmp42 = tmp43 = tmp44 = _ask(""Vaccines (comma-separated): "")
_ask(""Vaccines (comma-separated): "").split("","")
tmp43.__iter__()
while ... : ...
tmp41"
25769803867,30064771498,REACHING_DEF,
25769803871,30064771514,REACHING_DEF,"tmp45 = <operator>.genExp
tmp46 = centers.__iter__()
while ... : ...
tmp45"
25769803871,30064771514,REACHING_DEF,
25769803872,68719477200,REACHING_DEF,"tmp47 = {}
tmp47[""id""] = new_id
tmp47[""name""] = name
tmp47[""address""] = address
tmp47[""vaccines""] = vaccines
tmp47"
25769803872,30064771528,REACHING_DEF,"tmp47 = {}
tmp47[""id""] = new_id
tmp47[""name""] = name
tmp47[""address""] = address
tmp47[""vaccines""] = vaccines
tmp47"
25769803872,30064771528,REACHING_DEF,
25769803878,30064771554,REACHING_DEF,"tmp48 = <operator>.genExp
tmp49 = centers.__iter__()
while ... : ...
tmp48"
25769803878,30064771554,REACHING_DEF,
25769803882,30064771572,REACHING_DEF,"tmp50 = <operator>.genExp
tmp51 = reservations.__iter__()
while ... : ...
tmp50"
25769803882,30064771572,REACHING_DEF,
25769803888,68719477252,REACHING_DEF,"tmp52 = []
tmp53 = centers.__iter__()
while ... : ...
tmp52"
25769803888,30064771593,REACHING_DEF,"tmp52 = []
tmp53 = centers.__iter__()
while ... : ...
tmp52"
25769803888,30064771593,REACHING_DEF,
25769803895,68719477275,REACHING_DEF,"tmp55 = input(""Enter center name to search: "")
input(""Enter center name to search: "").strip()"
25769803895,30064771602,REACHING_DEF,"tmp55 = input(""Enter center name to search: "")
input(""Enter center name to search: "").strip()"
25769803895,30064771602,REACHING_DEF,
25769803896,68719477278,REACHING_DEF,"tmp54 = tmp55 = input(""Enter center name to search: "")
input(""Enter center name to search: "").strip()
input(""Enter center name to search: "").strip().lower()"
25769803896,30064771605,REACHING_DEF,"tmp54 = tmp55 = input(""Enter center name to search: "")
input(""Enter center name to search: "").strip()
input(""Enter center name to search: "").strip().lower()"
25769803896,30064771605,REACHING_DEF,
25769803897,68719477292,REACHING_DEF,"tmp58 = c[""name""]
c[""name""].lower()"
25769803897,30064771622,REACHING_DEF,"tmp58 = c[""name""]
c[""name""].lower()"
25769803897,30064771622,REACHING_DEF,
25769803901,68719477298,REACHING_DEF,"tmp56 = []
tmp57 = centers.__iter__()
while ... : ...
tmp56"
25769803901,30064771624,REACHING_DEF,"tmp56 = []
tmp57 = centers.__iter__()
while ... : ...
tmp56"
25769803901,30064771624,REACHING_DEF,
25769803902,30064771645,REACHING_DEF,"tmp59 = ', '
', '.join(c['vaccines'])"
25769803902,30064771645,REACHING_DEF,
25769803911,68719477345,REACHING_DEF,"tmp61 = {}
tmp62 = centers.__iter__()
while ... : ...
tmp61"
25769803911,30064771678,REACHING_DEF,"tmp61 = {}
tmp62 = centers.__iter__()
while ... : ...
tmp61"
25769803911,30064771678,REACHING_DEF,
25769803915,30064771706,REACHING_DEF,"tmp63 = <operator>.genExp
tmp64 = reservations.__iter__()
while ... : ...
tmp63"
25769803915,30064771706,REACHING_DEF,
25769803924,30064771751,REACHING_DEF,"tmp66 = <operator>.genExp
tmp67 = reservations.__iter__()
while ... : ...
tmp66"
25769803924,30064771751,REACHING_DEF,
25769803927,68719477420,REACHING_DEF,"tmp68 = input(""Choice (1-2): "")
input(""Choice (1-2): "").strip()"
25769803927,30064771767,REACHING_DEF,"tmp68 = input(""Choice (1-2): "")
input(""Choice (1-2): "").strip()"
25769803927,30064771767,REACHING_DEF,
25769803928,30064771778,REACHING_DEF,"tmp70 = datetime.date
datetime.date.today()"
25769803928,30064771778,REACHING_DEF,
25769803929,68719477435,REACHING_DEF,"tmp69 = tmp70 = datetime.date
datetime.date.today() + datetime.timedelta(days = delta)
datetime.date.today() + datetime.timedelta(days = delta).strftime(""%Y-%m-%d"")"
25769803929,30064771782,REACHING_DEF,"tmp69 = tmp70 = datetime.date
datetime.date.today() + datetime.timedelta(days = delta)
datetime.date.today() + datetime.timedelta(days = delta).strftime(""%Y-%m-%d"")"
25769803929,30064771782,REACHING_DEF,
25769803936,30064771811,REACHING_DEF,"tmp71 = ', '
', '.join(c['vaccines'])"
25769803936,30064771811,REACHING_DEF,
25769803942,30064771838,REACHING_DEF,"tmp73 = <operator>.genExp
tmp74 = reservations.__iter__()
while ... : ...
tmp73"
25769803942,30064771838,REACHING_DEF,
25769803948,30064771859,REACHING_DEF,"tmp75 = <operator>.genExp
tmp76 = centers.__iter__()
while ... : ...
tmp75"
25769803948,30064771859,REACHING_DEF,
25769803950,30064771867,REACHING_DEF,"tmp77 = ', '
', '.join(center['vaccines'])"
25769803950,30064771867,REACHING_DEF,
25769803951,68719477527,REACHING_DEF,"tmp80 = center[""vaccines""]
tmp80.__iter__()"
25769803951,30064771880,REACHING_DEF,"tmp80 = center[""vaccines""]
tmp80.__iter__()"
25769803951,30064771880,REACHING_DEF,
25769803955,30064771890,REACHING_DEF,"tmp78 = <operator>.genExp
tmp79 = tmp80 = center[""vaccines""]
tmp80.__iter__()
while ... : ...
tmp78"
25769803955,30064771890,REACHING_DEF,
25769803957,68719477550,REACHING_DEF,"tmp81 = {}
tmp81[""user_id""] = user[""id""]
tmp81[""center_id""] = center_id
tmp81[""vaccine""] = matched
tmp81[""date""] = None
tmp81"
25769803957,30064771906,REACHING_DEF,"tmp81 = {}
tmp81[""user_id""] = user[""id""]
tmp81[""center_id""] = center_id
tmp81[""vaccine""] = matched
tmp81[""date""] = None
tmp81"
25769803957,30064771906,REACHING_DEF,
25769803962,30064771926,REACHING_DEF,"tmp82 = <operator>.genExp
tmp83 = reservations.__iter__()
while ... : ...
tmp82"
25769803962,30064771926,REACHING_DEF,
25769803967,30064771948,REACHING_DEF,"tmp84 = <operator>.genExp
tmp85 = centers.__iter__()
while ... : ...
tmp84"
25769803967,30064771948,REACHING_DEF,
25769804010,68719477750,REACHING_DEF,"tmp0 = {}
tmp0[""id""] = i
tmp0[""email""] = email
tmp0[""phone""] = phone
tmp0[""national_id""] = national_id
tmp0[""password""] = hashed
tmp0"
25769804010,30064772112,REACHING_DEF,"tmp0 = {}
tmp0[""id""] = i
tmp0[""email""] = email
tmp0[""phone""] = phone
tmp0[""national_id""] = national_id
tmp0[""password""] = hashed
tmp0"
25769804010,30064772112,REACHING_DEF,
25769804012,68719477756,REACHING_DEF,"tmp2 = range(n)
tmp2.__iter__()"
25769804012,30064772117,REACHING_DEF,"tmp2 = range(n)
tmp2.__iter__()"
25769804012,30064772117,REACHING_DEF,
25769804016,68719477768,REACHING_DEF,"tmp4 = u[""password""]
u[""password""].upper()"
25769804016,30064772129,REACHING_DEF,"tmp4 = u[""password""]
u[""password""].upper()"
25769804016,30064772129,REACHING_DEF,
25769804019,141733920801,REACHING_DEF,
25769804019,141733920801,REACHING_DEF,"tmp3 = []
tmp5 = users.__iter__()
while ... : ...
tmp3"
25769804023,30064772169,REACHING_DEF,"tmp0 = os.path
os.path.abspath(""Project.py"")"
25769804023,30064772169,REACHING_DEF,
25769804024,30064772169,REACHING_DEF,"tmp1 = os.path
os.path.abspath(__file__)"
25769804024,30064772169,REACHING_DEF,
25769804026,68719477818,REACHING_DEF,"tmp2 = os.path
os.path.abspath(code.co_filename)"
25769804026,30064772178,REACHING_DEF,"tmp2 = os.path
os.path.abspath(code.co_filename)"
25769804026,30064772178,REACHING_DEF,
30064771072,124554051584,REACHING_DEF,any = __builtins__.any
30064771073,124554051584,REACHING_DEF,input = __builtins__.input
30064771074,124554051584,REACHING_DEF,len = __builtins__.len
30064771075,124554051584,REACHING_DEF,max = __builtins__.max
30064771076,124554051584,REACHING_DEF,next = __builtins__.next
30064771077,124554051584,REACHING_DEF,open = __builtins__.open
30064771078,124554051584,REACHING_DEF,print = __builtins__.print
30064771080,124554051584,REACHING_DEF,bool = __builtins__.bool
30064771081,124554051584,REACHING_DEF,int = __builtins__.int
30064771082,124554051584,REACHING_DEF,range = __builtins__.range
30064771083,68719476747,REACHING_DEF,import json
30064771083,30064771084,REACHING_DEF,import json
30064771083,124554051584,REACHING_DEF,import json
30064771084,124554051584,REACHING_DEF,json = import json
30064771085,68719476749,REACHING_DEF,import os
30064771085,30064771086,REACHING_DEF,import os
30064771085,124554051584,REACHING_DEF,import os
30064771086,124554051584,REACHING_DEF,os = import os
30064771087,68719476751,REACHING_DEF,import re
30064771087,30064771088,REACHING_DEF,import re
30064771087,124554051584,REACHING_DEF,import re
30064771088,124554051584,REACHING_DEF,re = import re
30064771089,68719476753,REACHING_DEF,import random
30064771089,30064771090,REACHING_DEF,import random
30064771089,124554051584,REACHING_DEF,import random
30064771090,124554051584,REACHING_DEF,random = import random
30064771091,68719476755,REACHING_DEF,import datetime
30064771091,30064771092,REACHING_DEF,import datetime
30064771091,124554051584,REACHING_DEF,import datetime
30064771092,124554051584,REACHING_DEF,datetime = import datetime
30064771093,68719476757,REACHING_DEF,import hashlib
30064771093,30064771094,REACHING_DEF,import hashlib
30064771093,124554051584,REACHING_DEF,import hashlib
30064771094,124554051584,REACHING_DEF,hashlib = import hashlib
30064771095,68719476759,REACHING_DEF,import sys
30064771095,30064771096,REACHING_DEF,import sys
30064771095,124554051584,REACHING_DEF,import sys
30064771096,124554051584,REACHING_DEF,sys = import sys
30064771097,68719476774,REACHING_DEF,sys.platform
30064771097,68719476770,REACHING_DEF,sys.platform
30064771097,68719476767,REACHING_DEF,sys.platform
30064771097,68719476762,REACHING_DEF,sys.platform
30064771097,30064771098,REACHING_DEF,sys.platform
30064771097,68719476771,REACHING_DEF,sys.platform
30064771097,124554051584,REACHING_DEF,sys.platform
30064771098,124554051584,REACHING_DEF,tmp0 = sys.platform
30064771100,124554051584,REACHING_DEF,sys.platform.startswith('win')
30064771101,68719476765,REACHING_DEF,import io
30064771101,30064771102,REACHING_DEF,import io
30064771101,124554051584,REACHING_DEF,import io
30064771102,124554051584,REACHING_DEF,io = import io
30064771104,68719476769,REACHING_DEF,sys.stdout.buffer
30064771104,30064771106,REACHING_DEF,sys.stdout.buffer
30064771104,124554051584,REACHING_DEF,sys.stdout.buffer
30064771106,30064771107,REACHING_DEF,"io.TextIOWrapper(sys.stdout.buffer, encoding = 'utf-8')"
30064771106,30064771108,REACHING_DEF,"io.TextIOWrapper(sys.stdout.buffer, encoding = 'utf-8')"
30064771106,124554051584,REACHING_DEF,"io.TextIOWrapper(sys.stdout.buffer, encoding = 'utf-8')"
30064771107,68719476774,REACHING_DEF,sys.stdout
30064771107,30064771108,REACHING_DEF,sys.stdout
30064771107,68719476771,REACHING_DEF,sys.stdout
30064771107,124554051584,REACHING_DEF,sys.stdout
30064771108,124554051584,REACHING_DEF,"sys.stdout = io.TextIOWrapper(sys.stdout.buffer, encoding = 'utf-8')"
30064771110,68719476773,REACHING_DEF,sys.stderr.buffer
30064771110,30064771112,REACHING_DEF,sys.stderr.buffer
30064771110,124554051584,REACHING_DEF,sys.stderr.buffer
30064771112,30064771113,REACHING_DEF,"io.TextIOWrapper(sys.stderr.buffer, encoding = 'utf-8')"
30064771112,30064771114,REACHING_DEF,"io.TextIOWrapper(sys.stderr.buffer, encoding = 'utf-8')"
30064771112,124554051584,REACHING_DEF,"io.TextIOWrapper(sys.stderr.buffer, encoding = 'utf-8')"
30064771113,30064771114,REACHING_DEF,sys.stderr
30064771113,124554051584,REACHING_DEF,sys.stderr
30064771114,124554051584,REACHING_DEF,"sys.stderr = io.TextIOWrapper(sys.stderr.buffer, encoding = 'utf-8')"
30064771115,124554051584,REACHING_DEF,"USERS_FILE = ""users.json"""
30064771116,124554051584,REACHING_DEF,"CENTERS_FILE = ""vaccination_centers.json"""
30064771117,124554051584,REACHING_DEF,"RESERVATIONS_FILE = ""reservations.json"""
30064771118,124554051584,REACHING_DEF,MAX_LOGIN_ATTEMPTS = 3
30064771119,68719476786,REACHING_DEF,os.path
30064771119,68719476782,REACHING_DEF,os.path
30064771119,30064771120,REACHING_DEF,os.path
30064771119,30064771123,REACHING_DEF,os.path
30064771119,124554051585,REACHING_DEF,os.path
30064771120,124554051585,REACHING_DEF,tmp1 = os.path
30064771122,25769803780,REACHING_DEF,os.path.exists(filepath)
30064771122,124554051585,REACHING_DEF,os.path.exists(filepath)
30064771123,68719476787,REACHING_DEF,os.path
30064771123,30064771124,REACHING_DEF,os.path
30064771123,124554051585,REACHING_DEF,os.path
30064771124,124554051585,REACHING_DEF,tmp2 = os.path
30064771126,25769803781,REACHING_DEF,os.path.getsize(filepath)
30064771126,124554051585,REACHING_DEF,os.path.getsize(filepath)
30064771127,30064771128,REACHING_DEF,"tmp2 = os.path
os.path.getsize(filepath) > 0"
30064771127,124554051585,REACHING_DEF,"tmp2 = os.path
os.path.getsize(filepath) > 0"
30064771128,124554051585,REACHING_DEF,"tmp1 = os.path
os.path.exists(filepath) and tmp2 = os.path
os.path.getsize(filepath) > 0"
30064771130,141733920768,REACHING_DEF,json.load(f)
30064771130,124554051585,REACHING_DEF,json.load(f)
30064771131,68719476795,REACHING_DEF,"open(filepath, ""r"")"
30064771131,30064771132,REACHING_DEF,"open(filepath, ""r"")"
30064771131,124554051585,REACHING_DEF,"open(filepath, ""r"")"
30064771132,124554051585,REACHING_DEF,"manager_tmp3 = open(filepath, ""r"")"
30064771133,68719476798,REACHING_DEF,manager_tmp3.__enter__
30064771133,68719476797,REACHING_DEF,manager_tmp3.__enter__
30064771133,30064771134,REACHING_DEF,manager_tmp3.__enter__
30064771133,68719476801,REACHING_DEF,manager_tmp3.__enter__
30064771134,124554051585,REACHING_DEF,enter_tmp4 = manager_tmp3.__enter__
30064771135,68719476801,REACHING_DEF,manager_tmp3.__exit__
30064771135,68719476799,REACHING_DEF,manager_tmp3.__exit__
30064771135,30064771136,REACHING_DEF,manager_tmp3.__exit__
30064771136,124554051585,REACHING_DEF,exit_tmp5 = manager_tmp3.__exit__
30064771137,68719476802,REACHING_DEF,enter_tmp4()
30064771137,30064771138,REACHING_DEF,enter_tmp4()
30064771137,124554051585,REACHING_DEF,enter_tmp4()
30064771138,124554051585,REACHING_DEF,value_tmp6 = enter_tmp4()
30064771139,124554051585,REACHING_DEF,f = value_tmp6
30064771141,141733920769,REACHING_DEF,[]
30064771142,141733920770,REACHING_DEF,[]
30064771143,124554051584,REACHING_DEF,_load = def _load(...)
30064771145,124554051586,REACHING_DEF,"json.dump(data, f, indent = 2)"
30064771146,68719476814,REACHING_DEF,"open(filepath, ""w"")"
30064771146,30064771147,REACHING_DEF,"open(filepath, ""w"")"
30064771146,124554051586,REACHING_DEF,"open(filepath, ""w"")"
30064771147,124554051586,REACHING_DEF,"manager_tmp7 = open(filepath, ""w"")"
30064771148,68719476816,REACHING_DEF,manager_tmp7.__enter__
30064771148,30064771149,REACHING_DEF,manager_tmp7.__enter__
30064771148,68719476820,REACHING_DEF,manager_tmp7.__enter__
30064771148,68719476817,REACHING_DEF,manager_tmp7.__enter__
30064771149,124554051586,REACHING_DEF,enter_tmp8 = manager_tmp7.__enter__
30064771150,68719476820,REACHING_DEF,manager_tmp7.__exit__
30064771150,68719476818,REACHING_DEF,manager_tmp7.__exit__
30064771150,30064771151,REACHING_DEF,manager_tmp7.__exit__
30064771151,124554051586,REACHING_DEF,exit_tmp9 = manager_tmp7.__exit__
30064771152,68719476821,REACHING_DEF,enter_tmp8()
30064771152,30064771153,REACHING_DEF,enter_tmp8()
30064771152,124554051586,REACHING_DEF,enter_tmp8()
30064771153,124554051586,REACHING_DEF,value_tmp10 = enter_tmp8()
30064771154,124554051586,REACHING_DEF,f = value_tmp10
30064771155,124554051586,REACHING_DEF,__exit__()
30064771156,124554051584,REACHING_DEF,_save = def _save(...)
30064771157,68719476864,REACHING_DEF,os.path
30064771157,68719476891,REACHING_DEF,os.path
30064771157,68719476865,REACHING_DEF,os.path
30064771157,68719476829,REACHING_DEF,os.path
30064771157,30064771158,REACHING_DEF,os.path
30064771157,30064771232,REACHING_DEF,os.path
30064771158,124554051587,REACHING_DEF,tmp11 = os.path
30064771160,25769803794,REACHING_DEF,os.path.exists(CENTERS_FILE)
30064771160,124554051587,REACHING_DEF,os.path.exists(CENTERS_FILE)
30064771161,124554051587,REACHING_DEF,"not tmp11 = os.path
os.path.exists(CENTERS_FILE)"
30064771162,68719476832,REACHING_DEF,{}
30064771162,30064771163,REACHING_DEF,{}
30064771163,124554051587,REACHING_DEF,tmp12 = {}
30064771164,68719476835,REACHING_DEF,"tmp12[""id""]"
30064771164,25769803795,REACHING_DEF,"tmp12[""id""]"
30064771164,68719476836,REACHING_DEF,"tmp12[""id""]"
30064771164,30064771165,REACHING_DEF,"tmp12[""id""]"
30064771164,68719476834,REACHING_DEF,"tmp12[""id""]"
30064771164,124554051587,REACHING_DEF,"tmp12[""id""]"
30064771165,124554051587,REACHING_DEF,"tmp12[""id""] = 1"
30064771166,68719476835,REACHING_DEF,"tmp12[""name""]"
30064771166,25769803795,REACHING_DEF,"tmp12[""name""]"
30064771166,30064771167,REACHING_DEF,"tmp12[""name""]"
30064771166,68719476836,REACHING_DEF,"tmp12[""name""]"
30064771166,124554051587,REACHING_DEF,"tmp12[""name""]"
30064771167,124554051587,REACHING_DEF,"tmp12[""name""] = ""Center A"""
30064771168,25769803795,REACHING_DEF,"tmp12[""address""]"
30064771168,68719476836,REACHING_DEF,"tmp12[""address""]"
30064771168,30064771169,REACHING_DEF,"tmp12[""address""]"
30064771168,124554051587,REACHING_DEF,"tmp12[""address""]"
30064771169,124554051587,REACHING_DEF,"tmp12[""address""] = ""123 Main Street, Cairo"""
30064771170,25769803795,REACHING_DEF,"tmp12[""vaccines""]"
30064771170,30064771172,REACHING_DEF,"tmp12[""vaccines""]"
30064771170,124554051587,REACHING_DEF,"tmp12[""vaccines""]"
30064771171,30064771170,REACHING_DEF,"[""Pfizer"", ""Moderna""]"
30064771171,30064771172,REACHING_DEF,"[""Pfizer"", ""Moderna""]"
30064771171,124554051587,REACHING_DEF,"[""Pfizer"", ""Moderna""]"
30064771172,124554051587,REACHING_DEF,"tmp12[""vaccines""] = [""Pfizer"", ""Moderna""]"
30064771173,68719476838,REACHING_DEF,{}
30064771173,30064771174,REACHING_DEF,{}
30064771173,124554051587,REACHING_DEF,{}
30064771174,124554051587,REACHING_DEF,tmp13 = {}
30064771175,68719476840,REACHING_DEF,"tmp13[""id""]"
30064771175,25769803796,REACHING_DEF,"tmp13[""id""]"
30064771175,68719476841,REACHING_DEF,"tmp13[""id""]"
30064771175,68719476842,REACHING_DEF,"tmp13[""id""]"
30064771175,30064771176,REACHING_DEF,"tmp13[""id""]"
30064771175,124554051587,REACHING_DEF,"tmp13[""id""]"
30064771176,124554051587,REACHING_DEF,"tmp13[""id""] = 2"
30064771177,25769803796,REACHING_DEF,"tmp13[""name""]"
30064771177,68719476841,REACHING_DEF,"tmp13[""name""]"
30064771177,30064771178,REACHING_DEF,"tmp13[""name""]"
30064771177,68719476842,REACHING_DEF,"tmp13[""name""]"
