30064771110,CALL,1,,,sys.stderr.buffer,35,STATIC_DISPATCH,,13,<operator>.fieldAccess,<operator>.fieldAccess,343,360,2,,,,ANY
30064771111,CALL,-1,,,io.TextIOWrapper,18,STATIC_DISPATCH,,13,<operator>.fieldAccess,<operator>.fieldAccess,326,379,0,,,,ANY
30064771112,CALL,2,,,"io.TextIOWrapper(sys.stderr.buffer, encoding = 'utf-8')",18,DYNAMIC_DISPATCH,io.py:<module>.TextIOWrapper,13,io.py:<module>.TextIOWrapper.__init__,TextIOWrapper,326,379,2,,,,ANY
30064771113,CALL,1,,,sys.stderr,5,STATIC_DISPATCH,,13,<operator>.fieldAccess,<operator>.fieldAccess,313,323,1,,,,ANY
30064771114,CALL,-1,,,"sys.stderr = io.TextIOWrapper(sys.stderr.buffer, encoding = 'utf-8')",5,STATIC_DISPATCH,,13,<operator>.assignment,<operator>.assignment,313,379,3,,,,ANY
30064771115,CALL,-1,,,"USERS_FILE = ""users.json""",1,STATIC_DISPATCH,,16,<operator>.assignment,<operator>.assignment,461,497,20,,,,ANY
30064771116,CALL,-1,,,"CENTERS_FILE = ""vaccination_centers.json""",1,STATIC_DISPATCH,,17,<operator>.assignment,<operator>.assignment,499,549,21,,,,ANY
30064771117,CALL,-1,,,"RESERVATIONS_FILE = ""reservations.json""",1,STATIC_DISPATCH,,18,<operator>.assignment,<operator>.assignment,551,594,22,,,,ANY
30064771118,CALL,-1,,,MAX_LOGIN_ATTEMPTS = 3,1,STATIC_DISPATCH,,19,<operator>.assignment,<operator>.assignment,596,622,23,,,,ANY
30064771119,CALL,2,,,os.path,8,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,811,818,2,,,,ANY
30064771120,CALL,-1,,,tmp1 = os.path,8,STATIC_DISPATCH,,25,<operator>.assignment,<operator>.assignment,811,835,1,,,,ANY
30064771121,CALL,-1,,,tmp1.exists,8,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,811,835,0,,,,ANY
30064771122,CALL,-1,,,os.path.exists(filepath),8,DYNAMIC_DISPATCH,,25,os.py:<module>.<member>(path).exists,exists,811,835,2,,,,ANY
30064771123,CALL,2,,,os.path,37,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,840,847,2,,,,ANY
30064771124,CALL,-1,,,tmp2 = os.path,37,STATIC_DISPATCH,,25,<operator>.assignment,<operator>.assignment,840,865,1,,,,ANY
30064771125,CALL,-1,,,tmp2.getsize,37,STATIC_DISPATCH,,25,<operator>.fieldAccess,<operator>.fieldAccess,840,865,0,,,,ANY
30064771126,CALL,-1,,,os.path.getsize(filepath),37,DYNAMIC_DISPATCH,,25,os.py:<module>.<member>(path).getsize,getsize,840,865,2,,,,ANY
30064771127,CALL,2,,,"tmp2 = os.path
os.path.getsize(filepath) > 0",37,STATIC_DISPATCH,,25,<operator>.greaterThan,<operator>.greaterThan,840,869,2,,,,ANY
30064771128,CALL,-1,,,"tmp1 = os.path
os.path.exists(filepath) and tmp2 = os.path
os.path.getsize(filepath) > 0",8,STATIC_DISPATCH,,25,<operator>.logicalAnd,<operator>.logicalAnd,811,869,1,,,,ANY
30064771129,CALL,-1,,,json.load,24,STATIC_DISPATCH,,28,<operator>.fieldAccess,<operator>.fieldAccess,950,962,0,,,,ANY
30064771130,CALL,1,,,json.load(f),24,DYNAMIC_DISPATCH,,28,json.py:<module>.load,load,950,962,1,,,,ANY
30064771131,CALL,2,,,"open(filepath, ""r"")",18,DYNAMIC_DISPATCH,,27,__builtin.open,open,901,920,2,,,,ANY
30064771132,CALL,-1,,,"manager_tmp3 = open(filepath, ""r"")",18,STATIC_DISPATCH,,27,<operator>.assignment,<operator>.assignment,901,920,1,,,,ANY
30064771133,CALL,2,,,manager_tmp3.__enter__,18,STATIC_DISPATCH,,27,<operator>.fieldAccess,<operator>.fieldAccess,901,920,2,,,,ANY
30064771134,CALL,-1,,,enter_tmp4 = manager_tmp3.__enter__,18,STATIC_DISPATCH,,27,<operator>.assignment,<operator>.assignment,901,920,2,,,,ANY
30064771135,CALL,2,,,manager_tmp3.__exit__,18,STATIC_DISPATCH,,27,<operator>.fieldAccess,<operator>.fieldAccess,901,920,2,,,,ANY
30064771136,CALL,-1,,,exit_tmp5 = manager_tmp3.__exit__,18,STATIC_DISPATCH,,27,<operator>.assignment,<operator>.assignment,901,920,3,,,,ANY
30064771137,CALL,2,,,enter_tmp4(),18,DYNAMIC_DISPATCH,,27,__builtin.open.<returnValue>.,,901,920,2,,,,ANY
30064771138,CALL,-1,,,value_tmp6 = enter_tmp4(),18,STATIC_DISPATCH,,27,<operator>.assignment,<operator>.assignment,901,920,4,,,,ANY
30064771139,CALL,-1,,,f = value_tmp6,18,STATIC_DISPATCH,,27,<operator>.assignment,<operator>.assignment,901,920,1,,,,ANY
30064771140,CALL,-1,,,__exit__(),18,DYNAMIC_DISPATCH,,27,__builtin.open.<returnValue>.,,901,920,1,,,,ANY
30064771141,CALL,1,,,[],20,STATIC_DISPATCH,,30,<operator>.listLiteral,<operator>.listLiteral,1019,1021,1,,,,ANY
30064771142,CALL,1,,,[],12,STATIC_DISPATCH,,31,<operator>.listLiteral,<operator>.listLiteral,1033,1035,1,,,,ANY
30064771143,CALL,-1,,,_load = def _load(...),1,STATIC_DISPATCH,,23,<operator>.assignment,<operator>.assignment,706,1037,24,,,,ANY
30064771144,CALL,-1,,,json.dump,9,STATIC_DISPATCH,,36,<operator>.fieldAccess,<operator>.fieldAccess,1143,1171,0,,,,ANY
30064771145,CALL,-1,,,"json.dump(data, f, indent = 2)",9,DYNAMIC_DISPATCH,,36,json.py:<module>.dump,dump,1143,1171,2,,,,ANY
30064771146,CALL,2,,,"open(filepath, ""w"")",10,DYNAMIC_DISPATCH,,35,__builtin.open,open,1109,1128,2,,,,ANY
30064771147,CALL,-1,,,"manager_tmp7 = open(filepath, ""w"")",10,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,1109,1128,1,,,,ANY
30064771148,CALL,2,,,manager_tmp7.__enter__,10,STATIC_DISPATCH,,35,<operator>.fieldAccess,<operator>.fieldAccess,1109,1128,2,,,,ANY
30064771149,CALL,-1,,,enter_tmp8 = manager_tmp7.__enter__,10,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,1109,1128,2,,,,ANY
30064771150,CALL,2,,,manager_tmp7.__exit__,10,STATIC_DISPATCH,,35,<operator>.fieldAccess,<operator>.fieldAccess,1109,1128,2,,,,ANY
30064771151,CALL,-1,,,exit_tmp9 = manager_tmp7.__exit__,10,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,1109,1128,3,,,,ANY
30064771152,CALL,2,,,enter_tmp8(),10,DYNAMIC_DISPATCH,,35,__builtin.open.<returnValue>.,,1109,1128,2,,,,ANY
30064771153,CALL,-1,,,value_tmp10 = enter_tmp8(),10,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,1109,1128,4,,,,ANY
30064771154,CALL,-1,,,f = value_tmp10,10,STATIC_DISPATCH,,35,<operator>.assignment,<operator>.assignment,1109,1128,1,,,,ANY
30064771155,CALL,-1,,,__exit__(),10,DYNAMIC_DISPATCH,,35,__builtin.open.<returnValue>.,,1109,1128,1,,,,ANY
30064771156,CALL,-1,,,_save = def _save(...),1,STATIC_DISPATCH,,33,<operator>.assignment,<operator>.assignment,1037,1173,25,,,,ANY
30064771157,CALL,2,,,os.path,12,STATIC_DISPATCH,,40,<operator>.fieldAccess,<operator>.fieldAccess,1274,1281,2,,,,ANY
30064771158,CALL,-1,,,tmp11 = os.path,12,STATIC_DISPATCH,,40,<operator>.assignment,<operator>.assignment,1274,1302,1,,,,ANY
30064771159,CALL,-1,,,tmp11.exists,12,STATIC_DISPATCH,,40,<operator>.fieldAccess,<operator>.fieldAccess,1274,1302,0,,,,ANY
30064771160,CALL,-1,,,os.path.exists(CENTERS_FILE),12,DYNAMIC_DISPATCH,,40,os.py:<module>.<member>(path).exists,exists,1274,1302,2,,,,ANY
30064771161,CALL,-1,,,"not tmp11 = os.path
os.path.exists(CENTERS_FILE)",8,STATIC_DISPATCH,,40,<operator>.logicalNot,<operator>.logicalNot,1270,1302,1,,,,ANY
30064771162,CALL,2,,,{},13,STATIC_DISPATCH,,42,<operator>.dictLiteral,<operator>.dictLiteral,1344,1450,2,,,,ANY
30064771163,CALL,-1,,,tmp12 = {},13,STATIC_DISPATCH,,42,<operator>.assignment,<operator>.assignment,1344,1450,1,,,,ANY
30064771164,CALL,1,,,"tmp12[""id""]",13,STATIC_DISPATCH,,42,<operator>.indexAccess,<operator>.indexAccess,1344,1450,1,,,,ANY
30064771165,CALL,-1,,,"tmp12[""id""] = 1",13,STATIC_DISPATCH,,42,<operator>.assignment,<operator>.assignment,1344,1450,2,,,,ANY
30064771166,CALL,1,,,"tmp12[""name""]",13,STATIC_DISPATCH,,42,<operator>.indexAccess,<operator>.indexAccess,1344,1450,1,,,,ANY
30064771167,CALL,-1,,,"tmp12[""name""] = ""Center A""",13,STATIC_DISPATCH,,42,<operator>.assignment,<operator>.assignment,1344,1450,3,,,,ANY
30064771168,CALL,1,,,"tmp12[""address""]",13,STATIC_DISPATCH,,42,<operator>.indexAccess,<operator>.indexAccess,1344,1450,1,,,,ANY
30064771169,CALL,-1,,,"tmp12[""address""] = ""123 Main Street, Cairo""",13,STATIC_DISPATCH,,42,<operator>.assignment,<operator>.assignment,1344,1450,4,,,,ANY
30064771170,CALL,1,,,"tmp12[""vaccines""]",13,STATIC_DISPATCH,,42,<operator>.indexAccess,<operator>.indexAccess,1344,1450,1,,,,ANY
30064771171,CALL,2,,,"[""Pfizer"", ""Moderna""]",97,STATIC_DISPATCH,,42,<operator>.listLiteral,<operator>.listLiteral,1428,1449,2,,,,ANY
30064771172,CALL,-1,,,"tmp12[""vaccines""] = [""Pfizer"", ""Moderna""]",13,STATIC_DISPATCH,,42,<operator>.assignment,<operator>.assignment,1344,1450,5,,,,ANY
30064771173,CALL,2,,,{},13,STATIC_DISPATCH,,43,<operator>.dictLiteral,<operator>.dictLiteral,1464,1586,2,,,,ANY
30064771174,CALL,-1,,,tmp13 = {},13,STATIC_DISPATCH,,43,<operator>.assignment,<operator>.assignment,1464,1586,1,,,,ANY
30064771175,CALL,1,,,"tmp13[""id""]",13,STATIC_DISPATCH,,43,<operator>.indexAccess,<operator>.indexAccess,1464,1586,1,,,,ANY
30064771176,CALL,-1,,,"tmp13[""id""] = 2",13,STATIC_DISPATCH,,43,<operator>.assignment,<operator>.assignment,1464,1586,2,,,,ANY
30064771177,CALL,1,,,"tmp13[""name""]",13,STATIC_DISPATCH,,43,<operator>.indexAccess,<operator>.indexAccess,1464,1586,1,,,,ANY
30064771178,CALL,-1,,,"tmp13[""name""] = ""Center B""",13,STATIC_DISPATCH,,43,<operator>.assignment,<operator>.assignment,1464,1586,3,,,,ANY
30064771179,CALL,1,,,"tmp13[""address""]",13,STATIC_DISPATCH,,43,<operator>.indexAccess,<operator>.indexAccess,1464,1586,1,,,,ANY
30064771180,CALL,-1,,,"tmp13[""address""] = ""456 Second Avenue, Alexandria""",13,STATIC_DISPATCH,,43,<operator>.assignment,<operator>.assignment,1464,1586,4,,,,ANY
30064771181,CALL,1,,,"tmp13[""vaccines""]",13,STATIC_DISPATCH,,43,<operator>.indexAccess,<operator>.indexAccess,1464,1586,1,,,,ANY
30064771182,CALL,2,,,"[""AstraZeneca"", ""Johnson & Johnson""]",98,STATIC_DISPATCH,,43,<operator>.listLiteral,<operator>.listLiteral,1549,1585,2,,,,ANY
30064771183,CALL,-1,,,"tmp13[""vaccines""] = [""AstraZeneca"", ""Johnson & Johnson""]",13,STATIC_DISPATCH,,43,<operator>.assignment,<operator>.assignment,1464,1586,5,,,,ANY
30064771184,CALL,2,,,"[tmp12 = {}
tmp12[""id""] = 1
tmp12[""name""] = ""Center A""
tmp12[""address""] = ""123 Main Street, Cairo""
tmp12[""vaccines""] = [""Pfizer"", ""Moderna""]
tmp12, tmp13 = {}
tmp13[""id""] = 2
tmp13[""name""] = ""Center B""
tmp13[""address""] = ""456 Second Avenue, Alexandria""
tmp13[""vaccines""] = [""AstraZeneca"", ""Johnson & Johnson""]
tmp13]",27,STATIC_DISPATCH,,41,<operator>.listLiteral,<operator>.listLiteral,1330,1596,2,,,,ANY
30064771185,CALL,-1,,,"default_centers = [tmp12 = {}
tmp12[""id""] = 1
tmp12[""name""] = ""Center A""
tmp12[""address""] = ""123 Main Street, Cairo""
tmp12[""vaccines""] = [""Pfizer"", ""Moderna""]
tmp12, tmp13 = {}
tmp13[""id""] = 2
tmp13[""name""] = ""Center B""
tmp13[""address""] = ""456 Second Avenue, Alexandria""
tmp13[""vaccines""] = [""AstraZeneca"", ""Johnson & Johnson""]
tmp13]",9,STATIC_DISPATCH,,41,<operator>.assignment,<operator>.assignment,1312,1596,1,,,,ANY
30064771186,CALL,-1,,,"_save(CENTERS_FILE, default_centers)",9,DYNAMIC_DISPATCH,,45,Project.py:<module>._save,_save,1605,1641,2,,,,ANY
30064771187,CALL,2,,,_load(USERS_FILE),13,DYNAMIC_DISPATCH,,47,Project.py:<module>._load,_load,1659,1676,2,,,,ANY
30064771188,CALL,-1,,,users = _load(USERS_FILE),5,STATIC_DISPATCH,,47,<operator>.assignment,<operator>.assignment,1651,1676,3,,,,ANY
30064771189,CALL,2,,,<operator>.genExp,16,STATIC_DISPATCH,,48,<operator>.genExp,<operator>.genExp,1692,1724,2,,,,ANY
30064771190,CALL,-1,,,tmp14 = <operator>.genExp,16,STATIC_DISPATCH,,48,<operator>.assignment,<operator>.assignment,1692,1724,1,,,,ANY
30064771191,CALL,-1,,,u.get,16,STATIC_DISPATCH,,48,<operator>.fieldAccess,<operator>.fieldAccess,1692,1709,0,,,,ANY
30064771192,CALL,1,,,"u.get(""is_admin"")",16,DYNAMIC_DISPATCH,,48,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__.<returnValue>.get,get,1692,1709,2,,,,ANY
30064771193,CALL,-1,,,tmp14.append,16,STATIC_DISPATCH,,48,<operator>.fieldAccess,<operator>.fieldAccess,1692,1724,0,,,,ANY
30064771194,CALL,-1,,,"tmp14.append(u.get(""is_admin""))",16,DYNAMIC_DISPATCH,,48,<unknownFullName>,append,1692,1724,2,,,,ANY
30064771195,CALL,-1,,,users.__iter__,16,STATIC_DISPATCH,,48,<operator>.fieldAccess,<operator>.fieldAccess,1692,1724,0,,,,ANY
30064771196,CALL,2,,,users.__iter__(),16,DYNAMIC_DISPATCH,,48,json.py:<module>.load.<returnValue>.__iter__,__iter__,1692,1724,2,,,,ANY
30064771197,CALL,-1,,,tmp15 = users.__iter__(),16,STATIC_DISPATCH,,48,<operator>.assignment,<operator>.assignment,1692,1724,1,,,,ANY
30064771198,CALL,-1,,,tmp15.__next__,16,STATIC_DISPATCH,,48,<operator>.fieldAccess,<operator>.fieldAccess,1692,1724,0,,,,ANY
30064771199,CALL,2,,,tmp15.__next__(),16,DYNAMIC_DISPATCH,,48,json.py:<module>.load.<returnValue>.__iter__.<returnValue>.__next__,__next__,1692,1724,2,,,,ANY
30064771200,CALL,-1,,,u = tmp15.__next__(),16,STATIC_DISPATCH,,48,<operator>.assignment,<operator>.assignment,1692,1724,1,,,,ANY
30064771201,CALL,1,,,"any(u.get(""is_admin"") for u in users)",12,DYNAMIC_DISPATCH,,48,__builtin.any,any,1688,1725,1,,,,ANY
30064771202,CALL,-1,,,"not any(u.get(""is_admin"") for u in users)",8,STATIC_DISPATCH,,48,<operator>.logicalNot,<operator>.logicalNot,1684,1725,1,,,,ANY
30064771203,CALL,-1,,,os.urandom,22,STATIC_DISPATCH,,49,<operator>.fieldAccess,<operator>.fieldAccess,1748,1762,0,,,,ANY
30064771204,CALL,2,,,os.urandom(16),22,DYNAMIC_DISPATCH,,49,os.py:<module>.urandom,urandom,1748,1762,2,,,,ANY
30064771205,CALL,-1,,,tmp16 = os.urandom(16),22,STATIC_DISPATCH,,49,<operator>.assignment,<operator>.assignment,1748,1768,1,,,,ANY
30064771206,CALL,-1,,,tmp16.hex,22,STATIC_DISPATCH,,49,<operator>.fieldAccess,<operator>.fieldAccess,1748,1768,0,,,,ANY
30064771207,CALL,-1,,,os.urandom(16).hex(),22,DYNAMIC_DISPATCH,,49,os.py:<module>.urandom.<returnValue>.hex,hex,1748,1768,2,,,,ANY
30064771208,CALL,-1,,,"admin_salt = tmp16 = os.urandom(16)
os.urandom(16).hex()",9,STATIC_DISPATCH,,49,<operator>.assignment,<operator>.assignment,1735,1768,1,,,,ANY
30064771209,CALL,2,,,{},22,STATIC_DISPATCH,,50,<operator>.dictLiteral,<operator>.dictLiteral,1790,2092,2,,,,ANY
30064771210,CALL,-1,,,tmp17 = {},22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,1,,,,ANY
30064771211,CALL,1,,,"tmp17[""id""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771212,CALL,-1,,,"tmp17[""id""] = 0",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,2,,,,ANY
30064771213,CALL,1,,,"tmp17[""name""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771214,CALL,-1,,,"tmp17[""name""] = ""Administrator""",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,3,,,,ANY
30064771215,CALL,1,,,"tmp17[""email""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771216,CALL,-1,,,"tmp17[""email""] = ""admin@system.com""",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,4,,,,ANY
30064771217,CALL,1,,,"tmp17[""password""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771218,CALL,2,,,"_hash(""admin123"", admin_salt)",25,DYNAMIC_DISPATCH,,54,Project.py:<module>._hash,_hash,1915,1944,2,,,,ANY
30064771219,CALL,-1,,,"tmp17[""password""] = _hash(""admin123"", admin_salt)",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,5,,,,ANY
30064771220,CALL,1,,,"tmp17[""salt""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771221,CALL,-1,,,"tmp17[""salt""] = admin_salt",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,6,,,,ANY
30064771222,CALL,1,,,"tmp17[""phone""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771223,CALL,-1,,,"tmp17[""phone""] = ""0000000000""",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,7,,,,ANY
30064771224,CALL,1,,,"tmp17[""national_id""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771225,CALL,-1,,,"tmp17[""national_id""] = ""0000000000""",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,8,,,,ANY
30064771226,CALL,1,,,"tmp17[""is_admin""]",22,STATIC_DISPATCH,,50,<operator>.indexAccess,<operator>.indexAccess,1790,2092,1,,,,ANY
30064771227,CALL,-1,,,"tmp17[""is_admin""] = True",22,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1790,2092,9,,,,ANY
30064771228,CALL,-1,,,"admin_user = tmp17 = {}
tmp17[""id""] = 0
tmp17[""name""] = ""Administrator""
tmp17[""email""] = ""admin@system.com""
tmp17[""password""] = _hash(""admin123"", admin_salt)
tmp17[""salt""] = admin_salt
tmp17[""phone""] = ""0000000000""
tmp17[""national_id""] = ""0000000000""
tmp17[""is_admin""] = True
tmp17",9,STATIC_DISPATCH,,50,<operator>.assignment,<operator>.assignment,1777,2092,2,,,,ANY
30064771229,CALL,-1,,,users.append,9,STATIC_DISPATCH,,60,<operator>.fieldAccess,<operator>.fieldAccess,2101,2125,0,,,,ANY
30064771230,CALL,-1,,,users.append(admin_user),9,DYNAMIC_DISPATCH,,60,json.py:<module>.load.<returnValue>.append,append,2101,2125,3,,,,ANY
30064771231,CALL,-1,,,"_save(USERS_FILE, users)",9,DYNAMIC_DISPATCH,,61,Project.py:<module>._save,_save,2134,2158,4,,,,ANY
30064771232,CALL,2,,,os.path,12,STATIC_DISPATCH,,63,<operator>.fieldAccess,<operator>.fieldAccess,2171,2178,2,,,,ANY
30064771233,CALL,-1,,,tmp18 = os.path,12,STATIC_DISPATCH,,63,<operator>.assignment,<operator>.assignment,2171,2204,1,,,,ANY
30064771234,CALL,-1,,,tmp18.exists,12,STATIC_DISPATCH,,63,<operator>.fieldAccess,<operator>.fieldAccess,2171,2204,0,,,,ANY
30064771235,CALL,-1,,,os.path.exists(RESERVATIONS_FILE),12,DYNAMIC_DISPATCH,,63,os.py:<module>.<member>(path).exists,exists,2171,2204,2,,,,ANY
30064771236,CALL,-1,,,"not tmp18 = os.path
os.path.exists(RESERVATIONS_FILE)",8,STATIC_DISPATCH,,63,<operator>.logicalNot,<operator>.logicalNot,2167,2204,1,,,,ANY
30064771237,CALL,2,,,[],34,STATIC_DISPATCH,,64,<operator>.listLiteral,<operator>.listLiteral,2239,2241,2,,,,ANY
30064771238,CALL,-1,,,"_save(RESERVATIONS_FILE, [])",9,DYNAMIC_DISPATCH,,64,Project.py:<module>._save,_save,2214,2242,1,,,,ANY
30064771239,CALL,-1,,,init_data = def init_data(...),1,STATIC_DISPATCH,,38,<operator>.assignment,<operator>.assignment,1173,2326,26,,,,ANY
30064771240,CALL,2,,,input(prompt),17,DYNAMIC_DISPATCH,,71,__builtin.input,input,2484,2497,2,,,,ANY
30064771241,CALL,-1,,,tmp19 = input(prompt),17,STATIC_DISPATCH,,71,<operator>.assignment,<operator>.assignment,2484,2505,1,,,,ANY
30064771242,CALL,-1,,,tmp19.strip,17,STATIC_DISPATCH,,71,<operator>.fieldAccess,<operator>.fieldAccess,2484,2505,0,,,,ANY
