47244640296,25769803893,FALSE_BODY
47244640308,25769803892,FALSE_BODY
47244640309,25769803891,FALSE_BODY
47244640314,25769803906,FALSE_BODY
47244640320,25769803917,FALSE_BODY
47244640327,25769803933,FALSE_BODY
47244640328,25769803932,FALSE_BODY
47244640345,25769803970,FALSE_BODY
47244640349,25769803969,FALSE_BODY
47244640350,25769803981,FALSE_BODY
47244640351,25769803980,FALSE_BODY
47244640352,25769803979,FALSE_BODY
47244640353,25769803978,FALSE_BODY
47244640355,25769803977,FALSE_BODY
47244640357,25769803991,FALSE_BODY
47244640358,25769803990,FALSE_BODY
47244640359,25769803989,FALSE_BODY
47244640361,25769803988,FALSE_BODY
47244640363,25769804003,FALSE_BODY
47244640365,25769804002,FALSE_BODY
47244640367,25769804001,FALSE_BODY
47244640369,25769804000,FALSE_BODY
